ID_A;DV_A;UNIDAD_DECLARANTE;ImasD;COD_ACTIVIDAD;MACROZONA;A1003;A1019;A1019_otra;A1034;A1035;A1036;A1037;B2000;B2001;B2002;B2003;B2004;B2005;B2006;B2007;B2026;B2027;C3000;C3001;C3002;C3003;C3004;C3006;C3007;C3008;C3009;C3010;C3011;C3013;C3014;C3015;C3016;C3017;C3018;C3019;C3020;C3021;C3022;C3023;C3024;C3025;C3026;C3027;C3028;C3029;C3030;C3036;C3037;C3038;C3039;C3040;C3041;C3042;C3043;C3044;C3045;C3046;C3047;C3048;C3049;C3050;C3051;C3052;C3053;C3054;C3055;C3056;C3057;C3058;C3059;C3060;C3061;C3062;C3063;C3064;C3065;C3066;C3067;C3068;C3069;C3070;C3071;C3072;C3073;C3100;C3107;C3110;C3111;C3112;C3113;C3115;C3126;C3127;C3128;C3129;C3130;C3131;C3132;C3133;C3134;C3136;C3138;C3140;C3141;C3142;C3143;J8000;J8001;J8002;J8003;J8004;J8005;J8006;J8007;J8008;J8009;J8010;J8011;J8012;J8013;J8014;J8015;J8016;J8017;J8018;J8019;J8020;J8021;J8022;J8023;J8024;J8025;J8026;J8027;J8028;J8029;J8030;J8031;J8032;J8033;J8034;J8035;J8036;J8037;J8038;J8039;J8040;J8041;J8042;J8043;J8044;J8045;J8046;J8047;J8048;J8049;J8050;J8051;J8052;J8053;J8054;D4300;D4301;D4302;D4303;D4310;D4311;D4312;D4313;D4320;D4321;D4322;D4323;D4330;D4331;D4332;D4333;D4400;D4401;D4402;D4403;D4404;D4405;D4410;D4411;D4412;D4413;D4414;D4415;D4420;D4421;D4422;D4423;D4424;D4425;D4430;D4431;D4432;D4433;D4434;D4435;D4500;D4501;D4502;D4503;D4504;D4505;D4510;D4511;D4512;D4513;D4514;D4515;D4520;D4521;D4522;D4523;D4524;D4525;D4530;D4531;D4532;D4533;D4534;D4535;D4600;D4601;D4602;D4603;D4604;D4605;D4606;D4600_mujeres;D4601_mujeres;D4602_mujeres;D4603_mujeres;D4604_mujeres;D4605_mujeres;D4606_mujeres;D4700;D4701;D4702;D4703;D4704;D4705;D4706;D4707;D4717;D4708;D4709;D4710;D4711;D4712;D4713;D4714;D4716;D4715;D4700_JCE_Total;D4701_JCE_Total;D4702_JCE_Total;D4703_JCE_Total;D4704_JCE_Total;D4705_JCE_Total;D4706_JCE_Total;D4707_JCE_Total;D4717_JCE_Total;D4708_JCE_Total;D4709_JCE_Total;D4710_JCE_Total;D4711_JCE_Total;D4712_JCE_Total;D4713_JCE_Total;D4714_JCE_Total;D4716_JCE_Total;D4715_JCE_Total;D4700_Investigadores;D4701_Investigadores;D4702_Investigadores;D4703_Investigadores;D4704_Investigadores;D4705_Investigadores;D4706_Investigadores;D4707_Investigadores;D4717_Investigadores;D4708_Investigadores;D4709_Investigadores;D4710_Investigadores;D4711_Investigadores;D4712_Investigadores;D4713_Investigadores;D4714_Investigadores;D4716_Investigadores;D4715_Investigadores;D4700_Mujeres;D4701_Mujeres;D4702_Mujeres;D4703_Mujeres;D4704_Mujeres;D4705_Mujeres;D4706_Mujeres;D4707_Mujeres;D4717_Mujeres;D4708_Mujeres;D4709_Mujeres;D4710_Mujeres;D4711_Mujeres;D4712_Mujeres;D4713_Mujeres;D4714_Mujeres;D4716_Mujeres;D4715_Mujeres;D4800;D4801;D4802;D4810;D4811;D4812;D4820;D4821;D4822;D4830;D4831;D4832;D4800_Investigadores;D4801_Investigadores;D4802_Investigadores;D4810_Inves_Mujeres;D4811_Inves_Mujeres;D4812_Inves_Mujeres;D4820_Investigadores;D4821_Investigadores;D4822_Investigadores;D4830_Inves_Mujeres;D4831_Inves_Mujeres;D4832_Investigadores;F6010;F6011;F6012;F6013;F6014;F6015;F6016;F6017;F6018;F6019;F6020;F6021;F6022;F6023;F6023_otra;F6024;F6025;F6026;F6027;F6028;F6030;F6031;F6032;F6033;F6034;F6035;G7000;G7002;H8106;H8107;H8108;H8109;H8110;H8111;H8111_otro;H8112;H8113;H8114;H8115;H8116;H8117;H8119;H8121;H8121_Otra;H8122;H8123;H8124;H8125;H8126;I9000;B2000_JUST;B2001_JUST;B2007_JUST
203439;0;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;2;1;0;0;0;1;125647;105173;7172;237992;0;0;71166;357291;0;0;88366;2353;90719;448010;33;34;33;194063;0;57743;196204;;0;0;0;448010;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;;448010;0;119299;;0;1;41;;0;0;0;1800;9994;28736;7603;0;0;0;0;1;82;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;9;3;19;4;7;2;13;7;9;1;17;4;7;0;12;3;2;12;1;2;19;2;1;8;1;2;13;3;2;10;1;1;17;2;1;7;1;1;12;3;1;3;0;0;7;2;0;2;0;0;4;3;1;3;0;0;7;2;0;2;0;0;4;0;7;0;0;0;0;7;0;4;0;0;0;0;4;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;19;0;19;13;0;13;17;0;17;12;0;12;7;0;7;4;0;4;7;0;7;4;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;1;350000;;;;;;;;;;;;;;;;;;;;;;18;;;
203440;3;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;5;1;0;0;0;0;23400;0;0;23400;0;0;500;27400;0;0;0;0;0;27400;0;100;0;0;0;23400;4000;;0;0;0;27400;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;50;0;0;50;;27400;0;4000;;0;0;;;0;0;0;200;300;3000;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;0;3;1;0;0;1;1;0;0;1;0;0;0;0;2;1;0;0;0;3;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;3;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;3;0;3;1;0;1;1;0;1;0;0;0;3;0;3;1;0;1;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;24000;;;;;;;;;;;;;;;;;;;;;;1;;;
203441;5;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;2;1;0;0;0;0;10500;0;0;10500;0;0;300;10900;0;0;0;0;0;10900;0;100;0;0;0;8900;0;;0;2000;0;10900;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;;10900;0;400;;0;1;18;;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;2;;;
203442;7;2;0;;1;1956;2;;100;0;0;;;;;;;;;;;5;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;;;;;;;0;;0;1;2;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;1;;;
203443;0;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;5;1;0;0;0;1;339646;62908;27203;429757;11240;3600;2506;514644;0;0;0;0;0;514644;0;0;100;68174;0;446470;0;;0;0;0;514644;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;;514644;0;84887;;0;0;;;0;11240;0;11279;26599;29663;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;7;2;16;4;5;1;10;7;7;2;16;4;5;1;10;7;1;7;0;1;16;4;1;5;0;0;10;7;1;7;0;1;16;4;1;5;0;0;10;7;0;0;0;0;7;4;0;0;0;0;4;7;0;0;0;0;7;4;0;0;0;0;4;0;0;0;0;7;0;7;0;0;0;0;4;0;4;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;12;4;16;7;3;10;12;4;16;7;3;10;7;0;7;4;0;4;7;0;7;4;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;1;400000;;;;;;;;;;;;;;;;;;;;;;12;;;
203444;2;2;0;;1;1956;2;;100;0;0;;;;;;;;;;;6;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;0;0;0;;;;;;;0;;0;1;2;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;1;;;
203445;4;2;0;;1;1956;2;;100;0;0;;;;;;;;;;;2;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;;;;;;;0;;0;1;2;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;1;;;
203446;6;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;5;1;0;0;0;1;118038;66292;15347;199677;55223;0;8954;293132;0;0;1432;0;1432;294564;0;55;45;44572;20000;67052;42940;;0;120000;0;294564;23;0;0;24;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;77;23;;294564;0;93455;;0;1;7;;50723;4500;0;1921;0;22357;5000;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;4;1;12;2;2;1;5;5;4;1;10;2;2;1;5;0;3;9;0;1;12;0;0;4;0;1;5;0;2;7;0;1;10;0;0;4;0;1;5;0;3;5;0;0;8;0;0;2;0;0;2;0;2;3;0;0;5;0;0;2;0;0;2;0;0;0;0;5;0;5;0;0;0;0;2;0;2;0;0;17;0;83;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;32;0;68;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;30;0;22;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;36;0;3;0;0;0;0;0;0;0;0;0;0;0;0;39;9;4;12;3;2;5;7;3;10;3;2;5;5;3;8;1;1;2;3;2;5;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;120;;;
203447;8;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;1;1;0;0;0;1;120968;0;0;120968;0;2853;1703;370854;0;0;2530;0;2530;373384;100;0;0;25676;0;107945;0;;0;0;239763;373384;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;;133621;239763;249886;;0;0;;;0;0;0;88;3902;241340;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0;6;1;0;0;1;4;0;0;4;1;0;0;1;6;0;0;0;0;6;1;0;0;0;0;1;4;0;0;0;0;4;1;0;0;0;0;1;6;0;0;0;0;6;1;0;0;0;0;1;4;0;0;0;0;4;1;0;0;0;0;1;4;0;0;0;0;0;4;1;0;0;0;0;0;1;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;14;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;2;0;100;6;0;6;1;0;1;4;0;4;1;0;1;6;0;6;1;0;1;4;0;4;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;120000;;;;;;;;;;;;;;;;;;;;;;8;;;
203448;1;2;0;;1;1956;2;;100;0;0;;;;;;;;;;;2;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;;;;;;;1;CONTINGENCIA NACIONAL;1;0;10;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;1;;;
203449;3;2;0;;1;1956;2;;100;0;0;;;;;;;;;;;2;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;;;;;;;0;;0;0;1;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;3;;;
203450;6;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;1;1;0;0;0;1;15000;0;0;15000;0;0;10;15020;0;0;0;0;0;15020;100;0;0;3000;0;12020;0;;0;0;0;15020;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;;15020;0;20;;0;0;;;0;0;0;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;0;0;25;9;0;0;9;18;0;0;18;6;0;0;6;13;12;0;0;0;25;5;4;0;0;0;9;6;12;0;0;0;18;2;4;0;0;0;6;13;12;0;0;0;25;5;4;0;0;0;9;6;12;0;0;0;18;2;4;0;0;0;6;18;0;0;0;0;0;18;6;0;0;0;0;0;6;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;25;0;25;9;0;9;18;0;18;6;0;6;25;0;25;9;0;9;18;0;18;6;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15200;;;;;;;;;;;;;;;;;;;;;;10;;;
203451;8;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;1;1;0;0;0;1;130000;0;0;130000;0;0;500;131000;0;0;0;0;0;131000;100;0;0;130000;0;1000;0;;0;0;0;131000;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;;131000;0;1000;;0;0;;;0;0;0;500;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;2;2;0;0;2;1;0;0;1;1;0;0;1;2;0;0;0;0;2;2;0;0;0;0;2;1;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;0;2;2;0;0;0;0;2;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;0;2;2;0;2;1;0;1;1;0;1;2;0;2;2;0;2;1;0;1;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;50000;;;;;;;;;;;;;;;;;;;;;;99;;;
203452;1;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;3;1;0;0;0;1;9000;2000;0;11000;0;0;8000;21000;0;773;0;10000;10773;31773;100;0;0;29773;0;2000;0;;0;0;0;31773;;0;0;95;0;0;0;0;0;0;0;0;0;0;0;5;90;0;10;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;31773;0;10000;;0;0;;;0;0;0;2000;0;0;0;0;0;0;0;1;0;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;0;3;2;0;0;2;0;0;0;1;0;0;0;0;3;0;0;0;0;3;2;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;3;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;20;0;100;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;4;0;100;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;4;0;66;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;3;0;3;2;0;2;1;0;1;0;0;0;3;0;3;2;0;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;54000;;;;;;;;;;;;;;;;;;;;;;15;;;
203453;3;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;1;1;0;0;0;1;88070;2948;0;91018;2241;0;27130;124484;0;0;14129;0;14129;138613;80;20;0;64543;0;74070;0;;0;0;0;138613;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;80;;138613;0;33466;;0;0;;;2241;0;0;3000;581;514;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0;0;6;0;0;0;0;3;0;0;3;0;0;0;0;5;0;0;0;0;6;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;6;0;0;0;3;0;3;0;0;0;5;0;5;0;0;0;3;0;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;30000;;;;;;;;;;;;;;;;;;;;;;10;;;
203454;5;2;0;;1;1956;2;;100;0;0;;;;;;;;;;;5;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;0;0;0;;;;;;;0;;0;1;2;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;;2;;;
203455;7;2;0;;1;1956;2;;100;0;0;;;;;;;;;;;5;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;;;;;;;0;;0;0;1;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;1;;;
203456;0;2;0;;1;1956;2;;100;0;0;;;;;;;;;;;6;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;;;;;;;0;;0;0;1;;;;;;;0;1;0;;;;;;;;;;;;;;;;;;;;;;;1;;;
203457;2;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;5;1;0;0;0;1;13900;2500;0;16400;0;0;400;20800;0;0;0;0;0;20800;100;0;0;19800;0;1000;0;;0;0;0;20800;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;60;0;40;0;;20800;0;4400;;0;0;;;0;0;0;1000;0;0;3000;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;0;7;4;2;0;6;2;0;0;2;2;0;0;2;5;0;2;0;0;7;4;0;2;0;0;6;2;0;0;0;0;2;2;0;0;0;0;2;5;0;0;0;0;5;4;0;0;0;0;4;2;0;0;0;0;2;2;0;0;0;0;2;0;0;0;0;2;0;2;0;0;0;0;2;0;2;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;7;0;7;6;0;6;2;0;2;2;0;2;5;0;5;4;0;4;2;0;2;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;14000;;;;;;;;;;;;;;;;;;;;;;4;;;
203458;4;2;1;;1;1956;2;;100;0;0;;;;;;;;;;;5;1;0;0;0;1;36192;0;0;36192;0;1500;2500;118692;0;5000;10000;9000;24000;142692;100;0;0;140692;0;2000;0;;0;0;0;142692;;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;20;10;10;0;60;;142692;0;82500;;0;0;;;0;0;0;1500;35000;39000;3000;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0;6;3;0;0;3;2;0;0;2;1;0;0;1;5;1;0;0;0;6;3;0;0;0;0;3;1;0;0;0;0;2;1;0;0;0;0;1;5;1;0;0;0;6;3;0;0;0;0;3;1;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;2;0;2;0;0;0;0;1;0;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;6;0;6;3;0;3;2;0;2;1;0;1;6;0;6;3;0;3;2;0;2;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;150000;;;;;;;;;;;;;;;;;;;;;;15;;;
